log_text,label,prediction,inference_time_ms,correct
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4246,0,0,330.7126813749619,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7777,0,0,330.7126813749619,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5935,0,0,330.7126813749619,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8691,0,0,330.7126813749619,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5512,0,0,330.7126813749619,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1123,0,0,330.7126813749619,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1641,0,0,330.7126813749619,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 0, at 0x1b858ca0, mask 0x40",0,0,330.7126813749619,1
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,0,0,332.9439423749818,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 0, at 0x1b858280, mask 0x40",0,0,332.9439423749818,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 22, at 0x049af800, mask 0x02",0,0,332.9439423749818,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1165,0,1,332.9439423749818,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23615,0,0,332.9439423749818,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.865,0,1,332.9439423749818,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1626,0,1,332.9439423749818,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.16594,0,0,332.9439423749818,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30586,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.18540,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9825,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6698,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4525,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28084,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6028,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.536,0,0,327.01552050002647,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15655,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8628,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12122,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2210,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10312,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.228,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.332,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15740,0,0,325.6123462500682,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3389,0,1,334.25647100000333,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,0,0,334.25647100000333,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=SEVERE CONTENT=Can not get assembly information for node card,0,1,334.25647100000333,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,334.25647100000333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,334.25647100000333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,334.25647100000333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,334.25647100000333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,334.25647100000333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,324.14654837498347,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,327.3227263749732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,326.44275887503227,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1114,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.848,0,0,327.171806750016,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2117,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3293,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1351,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17222,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20392,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.31006,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20088,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.26993,0,0,325.6955703750464,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20954,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6139,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10185,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13776,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.19596,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15557,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4193,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7539,0,0,325.9278797499974,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22024,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22905,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24671,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17853,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25568,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23080,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9739,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7187,0,0,325.58766237502823,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23438,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7881,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9778,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7915,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3006,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14627,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2348,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.226,0,0,326.5785347499559,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1219,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8877,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13558,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.404,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.631,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.998,0,0,332.13268324993805,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1129,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.424,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1213,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1433,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2950,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.319,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.303,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1998,0,0,325.80998987498333,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=632431728 double-hummer alignment exceptions,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=634368144 double-hummer alignment exceptions,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=632254896 double-hummer alignment exceptions,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=633283776 double-hummer alignment exceptions,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.841,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.815,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57762,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3436,0,0,328.17008362508204,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4592,0,1,333.2531846250504,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.149,0,1,333.2531846250504,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.62507,0,1,333.2531846250504,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1807,0,1,333.2531846250504,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=WARNING CONTENT=Node card is not fully functional,0,1,333.2531846250504,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,0,1,333.2531846250504,0
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,0,0,333.2531846250504,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9652,0,1,333.2531846250504,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11154,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7571,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12364,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13817,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14349,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8897,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7946,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10299,0,0,326.7871188749041,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9949,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12012,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9051,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7752,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10793,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24671,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.40979,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.18129,0,0,327.0667429999321,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.47738,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.42109,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6682,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7672,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.47122,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17493,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23664,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.19296,0,0,326.73290825005097,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6553,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.56320,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3824,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5781,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.55191,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.38077,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.41557,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.36539,0,0,325.8950076249221,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.51900,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.33018,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.29433,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.36248,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.41080,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57878,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.245,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2315,0,0,326.80108412500886,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30603,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17517,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2633,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.50240,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10211,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57863,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.51808,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.59907,0,0,325.5756769999607,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25382,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8646,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7167,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14589,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2300,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14652,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14807,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.31758,0,0,326.05156399995394,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7205,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10247,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30230,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2299,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28666,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2481,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.52376,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10930,0,0,325.6313645000546,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.51134,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5235,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.50841,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.48433,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.34955,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.46408,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.35872,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.133,0,0,326.91524325002774,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4622,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.58351,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9158,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22376,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12329,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4035,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15459,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.55384,0,0,325.8249278750327,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5342,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.46559,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25604,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.61172,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25271,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.34015,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.63070,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.31192,0,0,325.55455500005337,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.40344,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.62462,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.40528,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.42234,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23259,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24314,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4180,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24538,0,0,326.65124499999365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.26078,0,0,325.8341331249994,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30706,0,0,325.8341331249994,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8147,0,0,325.8341331249994,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57391,0,0,325.8341331249994,1
