log_text,label,prediction,inference_time_ms,correct
TYPE=NULL COMPONENT=DISCOVERY LEVEL=WARNING CONTENT=Node card is not fully functional,0,0,291.93478212505397,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,0,1,291.93478212505397,0
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,0,0,291.93478212505397,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9652,0,0,291.93478212505397,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11154,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7571,0,0,277.4326082500238,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12364,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13817,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14349,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8897,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7946,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10299,0,1,277.4326082500238,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9949,0,0,277.2492752500284,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12012,0,1,277.2492752500284,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9051,0,0,277.2492752500284,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7752,0,0,277.2492752500284,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10793,0,1,277.2492752500284,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24671,0,1,277.2492752500284,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.40979,0,1,277.2492752500284,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.18129,0,1,277.2492752500284,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.47738,0,1,277.2745793749891,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.42109,0,1,277.2745793749891,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6682,0,1,277.2745793749891,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7672,0,0,277.2745793749891,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.47122,0,1,277.2745793749891,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17493,0,1,277.2745793749891,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23664,0,0,277.2745793749891,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.19296,0,1,277.2745793749891,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6553,0,1,277.14718162508234,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.56320,0,0,277.14718162508234,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3824,0,1,277.14718162508234,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5781,0,0,277.14718162508234,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.55191,0,0,277.14718162508234,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.38077,0,1,277.14718162508234,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.41557,0,0,277.14718162508234,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.36539,0,0,277.14718162508234,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.51900,0,0,277.1922321250031,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.33018,0,0,277.1922321250031,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.29433,0,1,277.1922321250031,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.36248,0,1,277.1922321250031,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.41080,0,0,277.1922321250031,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57878,0,0,277.1922321250031,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.245,0,0,277.1922321250031,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2315,0,1,277.1922321250031,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30603,0,0,277.20741937503135,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17517,0,1,277.20741937503135,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2633,0,0,277.20741937503135,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.50240,0,0,277.20741937503135,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10211,0,1,277.20741937503135,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57863,0,0,277.20741937503135,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.51808,0,0,277.20741937503135,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.59907,0,0,277.20741937503135,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25382,0,0,277.1860371250341,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8646,0,1,277.1860371250341,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7167,0,0,277.1860371250341,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14589,0,1,277.1860371250341,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2300,0,0,277.1860371250341,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14652,0,1,277.1860371250341,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14807,0,1,277.1860371250341,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.31758,0,0,277.1860371250341,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7205,0,0,278.099834874979,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10247,0,1,278.099834874979,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30230,0,0,278.099834874979,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2299,0,1,278.099834874979,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28666,0,0,278.099834874979,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2481,0,1,278.099834874979,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.52376,0,0,278.099834874979,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10930,0,1,278.099834874979,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.51134,0,0,277.2074356249732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5235,0,0,277.2074356249732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.50841,0,0,277.2074356249732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.48433,0,1,277.2074356249732,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.34955,0,1,277.2074356249732,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.46408,0,1,277.2074356249732,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.35872,0,0,277.2074356249732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.133,0,1,277.2074356249732,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4622,0,1,278.54381099996317,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.58351,0,0,278.54381099996317,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9158,0,1,278.54381099996317,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22376,0,0,278.54381099996317,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12329,0,1,278.54381099996317,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4035,0,0,278.54381099996317,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15459,0,1,278.54381099996317,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.55384,0,0,278.54381099996317,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5342,0,0,278.17143075003514,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.46559,0,1,278.17143075003514,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25604,0,0,278.17143075003514,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.61172,0,1,278.17143075003514,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25271,0,1,278.17143075003514,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.34015,0,0,278.17143075003514,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.63070,0,1,278.17143075003514,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.31192,0,1,278.17143075003514,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.40344,0,0,278.1907924999132,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.62462,0,1,278.1907924999132,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.40528,0,0,278.1907924999132,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.42234,0,0,278.1907924999132,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23259,0,0,278.1907924999132,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24314,0,1,278.1907924999132,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4180,0,1,278.1907924999132,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24538,0,1,278.1907924999132,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.26078,0,0,277.25275212503675,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30706,0,0,277.25275212503675,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8147,0,1,277.25275212503675,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57391,0,0,277.25275212503675,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11784,0,1,277.25275212503675,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.61963,0,1,277.25275212503675,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.33163,0,1,277.25275212503675,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.30275,0,0,277.25275212503675,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15753,0,1,277.34808774994235,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7362,0,0,277.34808774994235,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8575,0,0,277.34808774994235,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9784,0,0,277.34808774994235,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11921,0,1,277.34808774994235,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11879,0,1,277.34808774994235,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13067,0,1,277.34808774994235,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13131,0,1,277.34808774994235,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14071,0,1,277.20902600003683,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8544,0,1,277.20902600003683,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8531,0,1,277.20902600003683,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13946,0,1,277.20902600003683,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.16095,0,1,277.20902600003683,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7183,0,0,277.20902600003683,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1988,0,1,277.20902600003683,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2347,0,0,277.20902600003683,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2790,0,0,278.52952962496147,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2573,0,0,278.52952962496147,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3985,0,0,278.52952962496147,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13592,0,1,278.52952962496147,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10019,0,0,278.52952962496147,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10842,0,1,278.52952962496147,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8138,0,1,278.52952962496147,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1365301360 double-hummer alignment exceptions,0,1,278.52952962496147,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1315337824 double-hummer alignment exceptions,0,1,277.68252049997955,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1401390016 double-hummer alignment exceptions,0,1,277.68252049997955,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.32657,0,1,277.68252049997955,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.26835,0,1,277.68252049997955,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28242,0,0,277.68252049997955,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20970,0,0,277.68252049997955,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.18514,0,1,277.68252049997955,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.19321,0,1,277.68252049997955,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13753,0,1,277.21725387493734,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23542,0,0,277.21725387493734,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28918,0,1,277.21725387493734,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.21145,0,1,277.21725387493734,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8832,0,1,277.21725387493734,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20015,0,0,277.21725387493734,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11564,0,1,277.21725387493734,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1557,0,1,277.21725387493734,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5167,0,1,277.26153512503515,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3111,0,1,277.26153512503515,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7193,0,1,277.26153512503515,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5861,0,0,277.26153512503515,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15425,0,1,277.26153512503515,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.560,0,0,277.26153512503515,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5760,0,0,277.26153512503515,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.13752,0,1,277.26153512503515,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10860,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12536,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.19744,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.8803,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28238,0,0,278.0979307499365,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12643,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12927,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6917,0,1,278.0979307499365,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.21353,0,1,277.3642501249469,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.17276,0,1,277.3642501249469,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.26955,0,0,277.3642501249469,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11135,0,1,277.3642501249469,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6711,0,1,277.3642501249469,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22283,0,1,277.3642501249469,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.21175,0,1,277.3642501249469,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.28329,0,0,277.3642501249469,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20367,0,0,277.1107033750013,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23838,0,0,277.1107033750013,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.16300,0,1,277.1107033750013,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7623,0,1,277.1107033750013,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1957,0,1,277.1107033750013,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3292,0,1,277.1107033750013,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3249,0,1,277.1107033750013,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2606,0,0,277.1107033750013,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2233,0,0,278.0286043749811,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3959,0,0,278.0286043749811,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2880,0,0,278.0286043749811,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3792,0,1,278.0286043749811,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2971,0,1,278.0286043749811,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3269,0,1,278.0286043749811,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.24376,0,1,278.0286043749811,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.31435,0,0,278.0286043749811,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3851,0,1,278.015458124969,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20257,0,0,278.015458124969,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.32257,0,0,278.015458124969,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7068,0,1,278.015458124969,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4329,0,1,278.015458124969,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.16600,0,1,278.015458124969,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6519,0,1,278.015458124969,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15313,0,1,278.015458124969,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.16623,0,1,284.21135550001964,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10429,0,1,284.21135550001964,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.32116,0,1,284.21135550001964,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.15924,0,1,284.21135550001964,0
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 2, at 0x0d09f1c0, mask 0x80",0,1,284.21135550001964,0
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",0,0,284.21135550001964,1
TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts panic! - stopping execution,1,0,284.21135550001964,0
TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts panic! - stopping execution,1,0,284.21135550001964,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9079,0,0,278.24369712504904,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6425,0,1,278.24369712504904,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3400,0,0,278.24369712504904,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6711,0,1,278.24369712504904,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2263,0,0,278.24369712504904,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.9386,0,1,278.24369712504904,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4061,0,1,278.24369712504904,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14070,0,1,278.24369712504904,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14021,0,1,278.61023374998695,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1715,0,1,278.61023374998695,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4489,0,1,278.61023374998695,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2092,0,0,278.61023374998695,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.5967,0,0,278.61023374998695,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=total of 1 ddr error(s) detected and corrected,0,1,278.61023374998695,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=118661512 double-hummer alignment exceptions,0,1,278.61023374998695,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=112099344 double-hummer alignment exceptions,0,1,278.61023374998695,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=113170696 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=117400328 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=112762744 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=116130784 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=114147592 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=113622512 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=114059360 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=114091808 double-hummer alignment exceptions,0,1,276.9131306249619,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=115325776 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=113982272 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=113355952 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=115193048 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=111990296 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=112625368 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=116249832 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=112481672 double-hummer alignment exceptions,0,1,275.8399161250509,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=116332728 double-hummer alignment exceptions,0,1,278.42285012502543,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.691,0,1,278.42285012502543,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.52403,0,0,278.42285012502543,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.12883,0,1,278.42285012502543,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4159,0,1,278.42285012502543,0
